municipio,humedad_relativa,año
IZA,0.0,2020
JENESANO,0.0,2020
JERICÓ,0.0,2020
LABRANZAGRANDE,0.0,2020
LA CAPILLA,,2020
LA VICTORIA,,2020
LA UVITA,,2020
VILLA DE LEYVA,0.0,2020
MACANAL,0.0,2020
MARIPÍ,0.0,2020
MIRAFLORES,0.0,2020
MONGUA,0.0,2020
MONGUÍ,0.0,2020
MONIQUIRÁ,0.0,2020
MOTAVITA,0.0,2020
MUZO,0.0,2020
NOBSA,,2020
NUEVO COLÓN,,2020
OICATÁ,0.0,2020
OTANCHE,0.0,2020
PACHAVITA,0.0,2020
PÁEZ,0.0,2020
PAIPA,0.0,2020
PAJARITO,0.0,2020
PANQUEBA,,2020
PAUNA,0.0,2020
PAYA,0.0,2020
PAZ DE RÍO,,2020
PESCA,0.0,2020
PISBA,0.0,2020
PUERTO BOYACÁ,0.0,2020
QUÍPAMA,0.0,2020
RAMIRIQUÍ,0.0,2020
RÁQUIRA,0.0,2020
RONDÓN,0.0,2020
SABOYÁ,0.0,2020
SÁCHICA,,2020
SAMACÁ,0.0,2020
SAN EDUARDO,,2020
SAN JOSÉ DE PARE,0.0,2020
SAN LUIS DE GACENO,0.0,2020
SAN MATEO,0.0,2020
SAN MIGUEL DE SEMA,,2020
SAN PABLO DE BORBUR,0.0,2020
SANTANA,0.0,2020
SANTA MARÍA,0.0,2020
SANTA ROSA DE VITERBO,0.0,2020
SANTA SOFÍA,0.0,2020
SATIVANORTE,0.0,2020
SATIVASUR,,2020
SIACHOQUE,0.0,2020
SOATÁ,0.0,2020
SOCOTÁ,0.0,2020
SOCHA,0.0,2020
SOGAMOSO,0.0,2020
SOMONDOCO,0.0,2020
SORA,,2020
SOTAQUIRÁ,0.0,2020
SORACÁ,0.0,2020
SUSACÓN,0.0,2020
SUTAMARCHÁN,0.0,2020
SUTATENZA,,2020
TASCO,0.0,2020
TENZA,0.0,2020
TIBANÁ,0.0,2020
TIBASOSA,0.0,2020
TINJACÁ,0.0,2020
TIPACOQUE,0.0,2020
TOCA,0.0,2020
TOGÜÍ,0.0,2020
TÓPAGA,,2020
TOTA,0.0,2020
TUNUNGUÁ,,2020
TURMEQUÉ,0.0,2020
TUTA,0.0,2020
TUTAZÁ,0.0,2020
ÚMBITA,0.0,2020
VENTAQUEMADA,0.0,2020
VIRACACHÁ,,2020
ZETAQUIRA,0.0,2020
MANIZALES,0.0,2020
AGUADAS,0.0,2020
ANSERMA,0.0,2020
ARANZAZU,0.0,2020
BELALCÁZAR,0.0,2020
CHINCHINÁ,0.0,2020
FILADELFIA,0.0,2020
LA DORADA,0.0,2020
LA MERCED,,2020
MANZANARES,0.0,2020
MARMATO,0.0,2020
MARQUETALIA,0.0,2020
MARULANDA,0.0,2020
NEIRA,0.0,2020
NORCASIA,0.0,2020
PÁCORA,0.0,2020
PALESTINA,,2020
PENSILVANIA,0.0,2020
RIOSUCIO,0.0,2020
RISARALDA,0.0,2020
SALAMINA,0.0,2020
SAMANÁ,0.0,2020
SAN JOSÉ,0.0,2020
SUPÍA,0.0,2020
VICTORIA,0.0,2020
VILLAMARÍA,0.0,2020
VITERBO,0.0,2020
FLORENCIA,0.0,2020
ALBANIA,0.0,2020
BELÉN DE LOS ANDAQUÍES,0.0,2020
CARTAGENA DEL CHAIRÁ,0.0,2020
CURILLO,0.0,2020
EL DONCELLO,0.0,2020
EL PAUJÍL,0.0,2020
LA MONTAÑITA,0.0,2020
MILÁN,0.0,2020
MORELIA,0.0,2020
PUERTO RICO,0.0,2020
SAN JOSÉ DEL FRAGUA,0.0,2020
SAN VICENTE DEL CAGUÁN,0.0,2020
SOLANO,0.0,2020
SOLITA,0.0,2020
VALPARAÍSO,0.0,2020
POPAYÁN,0.0,2020
ALMAGUER,0.0,2020
ARGELIA,0.0,2020
BALBOA,0.0,2020
BOLÍVAR,0.0,2020
BUENOS AIRES,0.0,2020
CAJIBÍO,0.0,2020
CALDONO,0.0,2020
CALOTO,0.0,2020
CORINTO,0.0,2020
EL TAMBO,0.0,2020
FLORENCIA,0.0,2020
GUACHENÉ,0.0,2020
GUAPI,0.0,2020
INZÁ,0.0,2020
JAMBALÓ,0.0,2020
LA SIERRA,0.0,2020
LA VEGA,0.0,2020
LÓPEZ DE MICAY,0.0,2020
MERCADERES,0.0,2020
MIRANDA,0.0,2020
MORALES,0.0,2020
PADILLA,0.0,2020
PÁEZ,0.0,2020
PATÍA,0.0,2020
PIAMONTE,0.0,2020
PIENDAMÓ - TUNÍA,0.0,2020
PUERTO TEJADA,,2020
PURACÉ,0.0,2020
ROSAS,0.0,2020
SAN SEBASTIÁN,0.0,2020
SANTANDER DE QUILICHAO,0.0,2020
SANTA ROSA,0.0,2020
SILVIA,0.0,2020
SOTARÁ PAISPAMBA,0.0,2020
SUÁREZ,0.0,2020
SUCRE,0.0,2020
TIMBÍO,0.0,2020
TIMBIQUÍ,0.0,2020
TORIBÍO,0.0,2020
TOTORÓ,0.0,2020
VILLA RICA,,2020
VALLEDUPAR,0.0,2020
AGUACHICA,0.0,2020
AGUSTÍN CODAZZI,0.0,2020
ASTREA,0.0,2020
BECERRIL,0.0,2020
BOSCONIA,0.0,2020
CHIMICHAGUA,0.0,2020
CHIRIGUANÁ,0.0,2020
CURUMANÍ,0.0,2020
EL COPEY,0.0,2020
EL PASO,0.0,2020
GAMARRA,0.0,2020
GONZÁLEZ,0.0,2020
LA GLORIA,0.0,2020
LA JAGUA DE IBIRICO,0.0,2020
MANAURE BALCÓN DEL CESAR,0.0,2020
PAILITAS,0.0,2020
PELAYA,0.0,2020
PUEBLO BELLO,0.0,2020
RÍO DE ORO,0.0,2020
LA PAZ,0.0,2020
SAN ALBERTO,0.0,2020
SAN DIEGO,0.0,2020
SAN MARTÍN,0.0,2020
TAMALAMEQUE,0.0,2020
MONTERÍA,0.0,2020
AYAPEL,0.0,2020
BUENAVISTA,0.0,2020
CANALETE,0.0,2020
CERETÉ,0.0,2020
CHIMÁ,0.0,2020
CHINÚ,0.0,2020
CIÉNAGA DE ORO,0.0,2020
COTORRA,,2020
LA APARTADA,0.0,2020
LORICA,0.0,2020
LOS CÓRDOBAS,0.0,2020
MOMIL,0.0,2020
MONTELÍBANO,0.0,2020
MOÑITOS,0.0,2020
PLANETA RICA,0.0,2020
PUEBLO NUEVO,0.0,2020
PUERTO ESCONDIDO,0.0,2020
PUERTO LIBERTADOR,0.0,2020
PURÍSIMA DE LA CONCEPCIÓN,0.0,2020
SAHAGÚN,0.0,2020
SAN ANDRÉS DE SOTAVENTO,0.0,2020
SAN ANTERO,0.0,2020
SAN BERNARDO DEL VIENTO,0.0,2020
SAN CARLOS,0.0,2020
SAN JOSÉ DE URÉ,0.0,2020
SAN PELAYO,0.0,2020
TIERRALTA,0.0,2020
TUCHÍN,,2020
VALENCIA,0.0,2020
AGUA DE DIOS,0.0,2020
ALBÁN,,2020
ANAPOIMA,0.0,2020
ANOLAIMA,0.0,2020
ARBELÁEZ,0.0,2020
BELTRÁN,0.0,2020
BITUIMA,,2020
BOJACÁ,0.0,2020
CABRERA,0.0,2020
CACHIPAY,0.0,2020
CAJICÁ,,2020
CAPARRAPÍ,0.0,2020
CÁQUEZA,0.0,2020
CARMEN DE CARUPA,0.0,2020
CHAGUANÍ,0.0,2020
CHÍA,0.0,2020
CHIPAQUE,0.0,2020
CHOACHÍ,0.0,2020
CHOCONTÁ,0.0,2020
COGUA,0.0,2020
COTA,0.0,2020
CUCUNUBÁ,0.0,2020
EL COLEGIO,0.0,2020
EL PEÑÓN,0.0,2020
EL ROSAL,,2020
FACATATIVÁ,0.0,2020
FÓMEQUE,0.0,2020
FOSCA,0.0,2020
FUNZA,0.0,2020
FÚQUENE,0.0,2020
FUSAGASUGÁ,0.0,2020
GACHALÁ,0.0,2020
GACHANCIPÁ,,2020
GACHETÁ,0.0,2020
GAMA,0.0,2020
GIRARDOT,0.0,2020
GRANADA,,2020
GUACHETÁ,0.0,2020
GUADUAS,0.0,2020
GUASCA,0.0,2020
GUATAQUÍ,,2020
GUATAVITA,0.0,2020
GUAYABAL DE SÍQUIMA,0.0,2020
GUAYABETAL,0.0,2020
GUTIÉRREZ,0.0,2020
JERUSALÉN,0.0,2020
JUNÍN,0.0,2020
LA CALERA,0.0,2020
LA MESA,0.0,2020
LA PALMA,0.0,2020
LA PEÑA,0.0,2020
LA VEGA,,2020
LENGUAZAQUE,0.0,2020
MACHETÁ,0.0,2020
MADRID,,2020
MANTA,,2020
MEDINA,0.0,2020
MOSQUERA,,2020
NARIÑO,0.0,2020
NEMOCÓN,0.0,2020
NILO,0.0,2020
NIMAIMA,,2020
NOCAIMA,0.0,2020
VENECIA,,2020
PACHO,0.0,2020
PAIME,0.0,2020
PANDI,0.0,2020
PARATEBUENO,0.0,2020
PASCA,0.0,2020
PUERTO SALGAR,0.0,2020
PULÍ,0.0,2020
QUEBRADANEGRA,0.0,2020
QUETAME,0.0,2020
QUIPILE,,2020
APULO,0.0,2020
RICAURTE,0.0,2020
SAN ANTONIO DEL TEQUENDAMA,,2020
SAN BERNARDO,0.0,2020
SAN CAYETANO,0.0,2020
SAN FRANCISCO,0.0,2020
SAN JUAN DE RIOSECO,0.0,2020
SASAIMA,0.0,2020
SESQUILÉ,0.0,2020
SIBATÉ,0.0,2020
SILVANIA,0.0,2020
SIMIJACA,0.0,2020
SOACHA,0.0,2020
SOPÓ,,2020
SUBACHOQUE,0.0,2020
SUESCA,0.0,2020
SUPATÁ,0.0,2020
SUSA,,2020
SUTATAUSA,,2020
TABIO,0.0,2020
TAUSA,0.0,2020
TENA,,2020
TENJO,0.0,2020
TIBACUY,0.0,2020
TIBIRITA,0.0,2020
TOCAIMA,0.0,2020
TOCANCIPÁ,0.0,2020
TOPAIPÍ,,2020
UBALÁ,0.0,2020
UBAQUE,0.0,2020
VILLA DE SAN DIEGO DE UBATÉ,0.0,2020
UNE,0.0,2020
ÚTICA,0.0,2020
VERGARA,0.0,2020
VIANÍ,,2020
VILLAGÓMEZ,0.0,2020
VILLAPINZÓN,0.0,2020
VILLETA,0.0,2020
VIOTÁ,0.0,2020
YACOPÍ,0.0,2020
ZIPACÓN,0.0,2020
ZIPAQUIRÁ,0.0,2020
QUIBDÓ,0.0,2020
ACANDÍ,0.0,2020
ALTO BAUDÓ,0.0,2020
ATRATO,0.0,2020
BAGADÓ,0.0,2020
BAHÍA SOLANO,0.0,2020
BAJO BAUDÓ,0.0,2020
BOJAYÁ,0.0,2020
EL CANTÓN DEL SAN PABLO,0.0,2020
CARMEN DEL DARIÉN,0.0,2020
CÉRTEGUI,0.0,2020
CONDOTO,0.0,2020
EL CARMEN DE ATRATO,0.0,2020
EL LITORAL DEL SAN JUAN,0.0,2020
ISTMINA,0.0,2020
JURADÓ,0.0,2020
LLORÓ,0.0,2020
MEDIO ATRATO,0.0,2020
MEDIO BAUDÓ,0.0,2020
MEDIO SAN JUAN,0.0,2020
NÓVITA,0.0,2020
NUQUÍ,0.0,2020
RÍO IRÓ,0.0,2020
RÍO QUITO,0.0,2020
RIOSUCIO,0.0,2020
SAN JOSÉ DEL PALMAR,0.0,2020
SIPÍ,0.0,2020
TADÓ,0.0,2020
UNGUÍA,0.0,2020
UNIÓN PANAMERICANA,,2020
NEIVA,0.0,2020
ACEVEDO,0.0,2020
AGRADO,0.0,2020
AIPE,0.0,2020
ALGECIRAS,0.0,2020
ALTAMIRA,0.0,2020
BARAYA,0.0,2020
CAMPOALEGRE,0.0,2020
COLOMBIA,0.0,2020
ELÍAS,0.0,2020
GARZÓN,0.0,2020
GIGANTE,0.0,2020
GUADALUPE,0.0,2020
HOBO,0.0,2020
ÍQUIRA,0.0,2020
ISNOS,0.0,2020
LA ARGENTINA,0.0,2020
LA PLATA,0.0,2020
NÁTAGA,0.0,2020
OPORAPA,0.0,2020
PAICOL,0.0,2020
PALERMO,0.0,2020
PALESTINA,0.0,2020
PITAL,0.0,2020
PITALITO,0.0,2020
RIVERA,0.0,2020
SALADOBLANCO,0.0,2020
SAN AGUSTÍN,0.0,2020
SANTA MARÍA,0.0,2020
SUAZA,0.0,2020
TARQUI,0.0,2020
TESALIA,0.0,2020
TELLO,0.0,2020
TERUEL,0.0,2020
TIMANÁ,0.0,2020
VILLAVIEJA,0.0,2020
YAGUARÁ,0.0,2020
RIOHACHA,0.0,2020
ALBANIA,0.0,2020
BARRANCAS,0.0,2020
DIBULLA,0.0,2020
DISTRACCIÓN,0.0,2020
EL MOLINO,0.0,2020
FONSECA,0.0,2020
HATONUEVO,0.0,2020
LA JAGUA DEL PILAR,0.0,2020
MAICAO,0.0,2020
MANAURE,0.0,2020
SAN JUAN DEL CESAR,0.0,2020
URIBIA,0.0,2020
URUMITA,0.0,2020
VILLANUEVA,0.0,2020
SANTA MARTA,0.0,2020
ALGARROBO,0.0,2020
ARACATACA,0.0,2020
ARIGUANÍ,0.0,2020
CERRO DE SAN ANTONIO,89.7,2020
CHIVOLO,22.55,2020
CIÉNAGA,0.0,2020
CONCORDIA,,2020
EL BANCO,0.0,2020
EL PIÑÓN,90.2,2020
EL RETÉN,0.0,2020
FUNDACIÓN,0.0,2020
GUAMAL,0.0,2020
NUEVA GRANADA,0.0,2020
PEDRAZA,66.57,2020
PIJIÑO DEL CARMEN,0.0,2020
PIVIJAY,32.05,2020
PLATO,0.0,2020
PUEBLOVIEJO,0.0,2020
REMOLINO,90.54,2020
SABANAS DE SAN ÁNGEL,0.0,2020
SALAMINA,90.2,2020
SAN SEBASTIÁN DE BUENAVISTA,0.0,2020
SAN ZENÓN,0.0,2020
SANTA ANA,0.0,2020
SANTA BÁRBARA DE PINTO,0.0,2020
SITIONUEVO,86.83,2020
TENERIFE,0.0,2020
ZAPAYÁN,44.86,2020
ZONA BANANERA,0.0,2020
VILLAVICENCIO,0.0,2020
ACACÍAS,0.0,2020
BARRANCA DE UPÍA,0.0,2020
CABUYARO,0.0,2020
CASTILLA LA NUEVA,0.0,2020
CUBARRAL,0.0,2020
CUMARAL,0.0,2020
EL CALVARIO,0.0,2020
EL CASTILLO,0.0,2020
EL DORADO,0.0,2020
FUENTE DE ORO,0.0,2020
GRANADA,0.0,2020
GUAMAL,0.0,2020
MAPIRIPÁN,0.0,2020
MESETAS,0.0,2020
LA MACARENA,0.0,2020
URIBE,0.0,2020
LEJANÍAS,0.0,2020
PUERTO CONCORDIA,0.0,2020
PUERTO GAITÁN,0.0,2020
PUERTO LÓPEZ,0.0,2020
PUERTO LLERAS,0.0,2020
PUERTO RICO,0.0,2020
RESTREPO,0.0,2020
SAN CARLOS DE GUAROA,0.0,2020
SAN JUAN DE ARAMA,0.0,2020
SAN JUANITO,0.0,2020
SAN MARTÍN,0.0,2020
VISTAHERMOSA,0.0,2020
PASTO,0.0,2020
ALBÁN,,2020
ALDANA,0.0,2020
ANCUYA,,2020
ARBOLEDA,0.0,2020
BARBACOAS,0.0,2020
BELÉN,,2020
BUESACO,0.0,2020
COLÓN,,2020
CONSACÁ,0.0,2020
CONTADERO,,2020
CÓRDOBA,0.0,2020
CUASPUD CARLOSAMA,,2020
CUMBAL,0.0,2020
CUMBITARA,0.0,2020
CHACHAGÜÍ,0.0,2020
EL CHARCO,0.0,2020
EL PEÑOL,0.0,2020
EL ROSARIO,0.0,2020
EL TABLÓN DE GÓMEZ,0.0,2020
EL TAMBO,0.0,2020
FUNES,0.0,2020
GUACHUCAL,,2020
GUAITARILLA,0.0,2020
GUALMATÁN,,2020
ILES,0.0,2020
IMUÉS,0.0,2020
IPIALES,0.0,2020
LA CRUZ,0.0,2020
LA FLORIDA,0.0,2020
LA LLANADA,0.0,2020
LA TOLA,0.0,2020
LA UNIÓN,0.0,2020
LEIVA,0.0,2020
LINARES,0.0,2020
LOS ANDES,0.0,2020
MAGÜÍ,0.0,2020
MALLAMA,0.0,2020
MOSQUERA,0.0,2020
NARIÑO,,2020
OLAYA HERRERA,0.0,2020
OSPINA,,2020
FRANCISCO PIZARRO,0.0,2020
POLICARPA,0.0,2020
POTOSÍ,0.0,2020
PROVIDENCIA,0.0,2020
PUERRES,0.0,2020
PUPIALES,0.0,2020
RICAURTE,0.0,2020
ROBERTO PAYÁN,0.0,2020
SAMANIEGO,0.0,2020
SANDONÁ,0.0,2020
SAN BERNARDO,,2020
SAN LORENZO,0.0,2020
SAN PABLO,0.0,2020
SAN PEDRO DE CARTAGO,,2020
SANTA BÁRBARA,0.0,2020
SANTACRUZ,0.0,2020
SAPUYES,0.0,2020
TAMINANGO,0.0,2020
TANGUA,0.0,2020
SAN ANDRÉS DE TUMACO,0.0,2020
TÚQUERRES,0.0,2020
YACUANQUER,,2020
SAN JOSÉ DE CÚCUTA,0.0,2020
ÁBREGO,0.0,2020
ARBOLEDAS,0.0,2020
BOCHALEMA,0.0,2020
BUCARASICA,0.0,2020
CÁCOTA,0.0,2020
CÁCHIRA,0.0,2020
CHINÁCOTA,0.0,2020
CHITAGÁ,0.0,2020
CONVENCIÓN,0.0,2020
CUCUTILLA,0.0,2020
DURANIA,0.0,2020
EL CARMEN,0.0,2020
EL TARRA,0.0,2020
EL ZULIA,0.0,2020
GRAMALOTE,0.0,2020
HACARÍ,0.0,2020
HERRÁN,0.0,2020
LABATECA,0.0,2020
LA ESPERANZA,0.0,2020
LA PLAYA,0.0,2020
LOS PATIOS,0.0,2020
LOURDES,0.0,2020
MUTISCUA,0.0,2020
OCAÑA,0.0,2020
PAMPLONA,0.0,2020
PAMPLONITA,0.0,2020
PUERTO SANTANDER,0.0,2020
RAGONVALIA,0.0,2020
SALAZAR,0.0,2020
SAN CALIXTO,0.0,2020
SAN CAYETANO,0.0,2020
SANTIAGO,0.0,2020
SARDINATA,0.0,2020
SILOS,0.0,2020
TEORAMA,0.0,2020
TIBÚ,0.0,2020
TOLEDO,0.0,2020
VILLA CARO,0.0,2020
VILLA DEL ROSARIO,0.0,2020
ARMENIA,0.0,2020
BUENAVISTA,,2020
CALARCÁ,0.0,2020
CIRCASIA,0.0,2020
CÓRDOBA,0.0,2020
FILANDIA,0.0,2020
GÉNOVA,0.0,2020
LA TEBAIDA,0.0,2020
MONTENEGRO,0.0,2020
PIJAO,0.0,2020
QUIMBAYA,0.0,2020
SALENTO,0.0,2020
PEREIRA,0.0,2020
APÍA,,2020
BALBOA,0.0,2020
BELÉN DE UMBRÍA,0.0,2020
DOSQUEBRADAS,,2020
GUÁTICA,0.0,2020
LA CELIA,0.0,2020
LA VIRGINIA,,2020
MARSELLA,0.0,2020
MISTRATÓ,0.0,2020
PUEBLO RICO,0.0,2020
QUINCHÍA,0.0,2020
SANTA ROSA DE CABAL,0.0,2020
SANTUARIO,0.0,2020
BUCARAMANGA,0.0,2020
AGUADA,0.0,2020
ALBANIA,0.0,2020
ARATOCA,0.0,2020
BARBOSA,,2020
BARICHARA,0.0,2020
BARRANCABERMEJA,0.0,2020
BETULIA,0.0,2020
BOLÍVAR,0.0,2020
CABRERA,,2020
CALIFORNIA,,2020
CAPITANEJO,,2020
CARCASÍ,0.0,2020
CEPITÁ,0.0,2020
CERRITO,0.0,2020
CHARALÁ,0.0,2020
CHARTA,,2020
CHIMA,0.0,2020
CHIPATÁ,0.0,2020
CIMITARRA,0.0,2020
CONCEPCIÓN,0.0,2020
CONFINES,,2020
CONTRATACIÓN,0.0,2020
COROMORO,0.0,2020
CURITÍ,0.0,2020
EL CARMEN DE CHUCURÍ,0.0,2020
EL GUACAMAYO,0.0,2020
EL PEÑÓN,0.0,2020
EL PLAYÓN,0.0,2020
ENCINO,0.0,2020
ENCISO,0.0,2020
FLORIÁN,0.0,2020
FLORIDABLANCA,,2020
GALÁN,0.0,2020
GÁMBITA,0.0,2020
GIRÓN,0.0,2020
GUACA,0.0,2020
GUADALUPE,0.0,2020
GUAPOTÁ,,2020
GUAVATÁ,,2020
GÜEPSA,0.0,2020
HATO,0.0,2020
JESÚS MARÍA,,2020
JORDÁN,0.0,2020
LA BELLEZA,0.0,2020
LANDÁZURI,0.0,2020
LA PAZ,0.0,2020
LEBRIJA,0.0,2020
LOS SANTOS,0.0,2020
MACARAVITA,0.0,2020
MÁLAGA,,2020
MATANZA,0.0,2020
MOGOTES,0.0,2020
MOLAGAVITA,0.0,2020
OCAMONTE,,2020
OIBA,0.0,2020
ONZAGA,0.0,2020
PALMAR,0.0,2020
PALMAS DEL SOCORRO,0.0,2020
PÁRAMO,0.0,2020
PIEDECUESTA,0.0,2020
PINCHOTE,,2020
PUENTE NACIONAL,0.0,2020
PUERTO PARRA,0.0,2020
PUERTO WILCHES,0.0,2020
RIONEGRO,0.0,2020
SABANA DE TORRES,0.0,2020
SAN ANDRÉS,0.0,2020
SAN BENITO,,2020
SAN GIL,0.0,2020
SAN JOAQUÍN,0.0,2020
SAN JOSÉ DE MIRANDA,,2020
SAN MIGUEL,,2020
SAN VICENTE DE CHUCURÍ,0.0,2020
SANTA BÁRBARA,0.0,2020
SANTA HELENA DEL OPÓN,0.0,2020
SIMACOTA,0.0,2020
SOCORRO,0.0,2020
SUAITA,0.0,2020
SUCRE,0.0,2020
SURATÁ,0.0,2020
TONA,0.0,2020
VALLE DE SAN JOSÉ,0.0,2020
VÉLEZ,0.0,2020
VETAS,0.0,2020
VILLANUEVA,,2020
ZAPATOCA,0.0,2020
SINCELEJO,0.0,2020
BUENAVISTA,0.0,2020
CAIMITO,0.0,2020
COLOSÓ,0.0,2020
COROZAL,0.0,2020
COVEÑAS,0.0,2020
CHALÁN,0.0,2020
EL ROBLE,0.0,2020
GALERAS,0.0,2020
GUARANDA,0.0,2020
LA UNIÓN,0.0,2020
LOS PALMITOS,0.0,2020
MAJAGUAL,0.0,2020
MORROA,0.0,2020
OVEJAS,0.0,2020
PALMITO,0.0,2020
SAMPUÉS,0.0,2020
SAN BENITO ABAD,0.0,2020
SAN JUAN DE BETULIA,0.0,2020
SAN MARCOS,0.0,2020
SAN ONOFRE,0.0,2020
SAN PEDRO,0.0,2020
SAN LUIS DE SINCÉ,0.0,2020
SUCRE,0.0,2020
SANTIAGO DE TOLÚ,0.0,2020
SAN JOSÉ DE TOLUVIEJO,0.0,2020
IBAGUÉ,0.0,2020
ALPUJARRA,0.0,2020
ALVARADO,0.0,2020
AMBALEMA,0.0,2020
ANZOÁTEGUI,0.0,2020
ARMERO,0.0,2020
ATACO,0.0,2020
CAJAMARCA,0.0,2020
CARMEN DE APICALÁ,0.0,2020
CASABIANCA,0.0,2020
CHAPARRAL,0.0,2020
COELLO,0.0,2020
COYAIMA,0.0,2020
CUNDAY,0.0,2020
DOLORES,0.0,2020
ESPINAL,0.0,2020
FALAN,,2020
FLANDES,,2020
FRESNO,0.0,2020
GUAMO,0.0,2020
HERVEO,0.0,2020
HONDA,0.0,2020
ICONONZO,0.0,2020
LÉRIDA,0.0,2020
LÍBANO,0.0,2020
SAN SEBASTIÁN DE MARIQUITA,0.0,2020
MELGAR,0.0,2020
MURILLO,0.0,2020
NATAGAIMA,0.0,2020
ORTEGA,0.0,2020
PALOCABILDO,0.0,2020
PIEDRAS,0.0,2020
PLANADAS,0.0,2020
PRADO,0.0,2020
PURIFICACIÓN,0.0,2020
RIOBLANCO,0.0,2020
RONCESVALLES,0.0,2020
ROVIRA,0.0,2020
SALDAÑA,0.0,2020
SAN ANTONIO,0.0,2020
SAN LUIS,0.0,2020
SANTA ISABEL,0.0,2020
SUÁREZ,0.0,2020
VALLE DE SAN JUAN,0.0,2020
VENADILLO,0.0,2020
VILLAHERMOSA,0.0,2020
VILLARRICA,0.0,2020
CALI,0.0,2020
ALCALÁ,0.0,2020
ANDALUCÍA,0.0,2020
ANSERMANUEVO,0.0,2020
ARGELIA,0.0,2020
BOLÍVAR,0.0,2020
BUENAVENTURA,0.0,2020
GUADALAJARA DE BUGA,0.0,2020
BUGALAGRANDE,0.0,2020
CAICEDONIA,0.0,2020
CALIMA,0.0,2020
CANDELARIA,0.0,2020
CARTAGO,0.0,2020
DAGUA,0.0,2020
EL ÁGUILA,0.0,2020
EL CAIRO,0.0,2020
EL CERRITO,0.0,2020
EL DOVIO,0.0,2020
FLORIDA,0.0,2020
GINEBRA,0.0,2020
GUACARÍ,0.0,2020
JAMUNDÍ,0.0,2020
LA CUMBRE,0.0,2020
LA UNIÓN,,2020
LA VICTORIA,0.0,2020
OBANDO,0.0,2020
PALMIRA,0.0,2020
PRADERA,0.0,2020
RESTREPO,0.0,2020
RIOFRÍO,0.0,2020
ROLDANILLO,0.0,2020
SAN PEDRO,0.0,2020
SEVILLA,0.0,2020
TORO,0.0,2020
TRUJILLO,0.0,2020
TULUÁ,0.0,2020
ULLOA,,2020
VERSALLES,0.0,2020
VIJES,0.0,2020
YOTOCO,0.0,2020
YUMBO,0.0,2020
ZARZAL,0.0,2020
ARAUCA,0.0,2020
ARAUQUITA,0.0,2020
CRAVO NORTE,0.0,2020
FORTUL,0.0,2020
PUERTO RONDÓN,0.0,2020
SARAVENA,0.0,2020
TAME,0.0,2020
YOPAL,0.0,2020
AGUAZUL,0.0,2020
CHÁMEZA,0.0,2020
HATO COROZAL,0.0,2020
LA SALINA,0.0,2020
MANÍ,0.0,2020
MONTERREY,0.0,2020
NUNCHÍA,0.0,2020
OROCUÉ,0.0,2020
PAZ DE ARIPORO,0.0,2020
PORE,0.0,2020
RECETOR,0.0,2020
SABANALARGA,0.0,2020
SÁCAMA,0.0,2020
SAN LUIS DE PALENQUE,0.0,2020
TÁMARA,0.0,2020
TAURAMENA,0.0,2020
TRINIDAD,0.0,2020
VILLANUEVA,0.0,2020
MOCOA,0.0,2020
COLÓN,0.0,2020
ORITO,0.0,2020
PUERTO ASÍS,0.0,2020
PUERTO CAICEDO,0.0,2020
PUERTO GUZMÁN,0.0,2020
PUERTO LEGUÍZAMO,0.0,2020
SIBUNDOY,0.0,2020
SAN FRANCISCO,0.0,2020
SAN MIGUEL,0.0,2020
SANTIAGO,0.0,2020
VALLE DEL GUAMUEZ,0.0,2020
VILLAGARZÓN,0.0,2020
SAN ANDRÉS,,2020
PROVIDENCIA,,2020
LETICIA,0.0,2020
EL ENCANTO,0.0,2020
LA CHORRERA,0.0,2020
LA PEDRERA,0.0,2020
LA VICTORIA,0.0,2020
MIRITÍ - PARANÁ,0.0,2020
PUERTO ALEGRÍA,0.0,2020
PUERTO ARICA,0.0,2020
PUERTO NARIÑO,0.0,2020
PUERTO SANTANDER,0.0,2020
TARAPACÁ,0.0,2020
INÍRIDA,0.0,2020
BARRANCOMINAS,0.0,2020
SAN FELIPE,0.0,2020
PUERTO COLOMBIA,0.0,2020
LA GUADALUPE,0.0,2020
CACAHUAL,0.0,2020
PANA PANA,0.0,2020
MORICHAL,0.0,2020
SAN JOSÉ DEL GUAVIARE,0.0,2020
CALAMAR,0.0,2020
EL RETORNO,0.0,2020
MIRAFLORES,0.0,2020
MITÚ,0.0,2020
CARURÚ,0.0,2020
PACOA,0.0,2020
TARAIRA,0.0,2020
PAPUNAHUA,0.0,2020
YAVARATÉ,0.0,2020
PUERTO CARREÑO,0.0,2020
LA PRIMAVERA,0.0,2020
SANTA ROSALÍA,0.0,2020
CUMARIBO,0.0,2020
MEDELLÍN,0.0,2021
ABEJORRAL,0.0,2021
ABRIAQUÍ,0.0,2021
ALEJANDRÍA,,2021
AMAGÁ,0.0,2021
AMALFI,0.0,2021
ANDES,0.0,2021
ANGELÓPOLIS,0.0,2021
ANGOSTURA,0.0,2021
ANORÍ,0.0,2021
SANTA FÉ DE ANTIOQUIA,0.0,2021
ANZÁ,0.0,2021
APARTADÓ,0.0,2021
ARBOLETES,0.0,2021
ARGELIA,0.0,2021
ARMENIA,0.0,2021
BARBOSA,0.0,2021
BELMIRA,0.0,2021
BELLO,0.0,2021
BETANIA,0.0,2021
BETULIA,0.0,2021
